m6_p_dom,2020-08-01,2020-09-01,inf,
m6_p_docm,2020-08-01,2020-09-01,inf,
m6_p_docc,2020-08-01,2020-09-01,0.0,
m6_p_doc,2020-08-01,2020-09-01,0.0,
m6_p_dnom,2020-08-01,2020-09-01,inf,
m6_p_dnoc,2020-08-01,2020-09-01,0.0,
m6_p_dlrm,2020-08-01,2020-09-01,inf,
m6_p_dlrc,2020-08-01,2020-09-01,0.0,
m6_p_dim,2020-08-01,2020-09-01,inf,
m6_p_dic,2020-08-01,2020-09-01,0.0,
m6_p_dcrm,2020-08-01,2020-09-01,inf,
m6_p_dcrc,2020-08-01,2020-09-01,0.0,
m6_p_dcm,2020-08-01,2020-09-01,inf,
m6_p_dcc,2020-08-01,2020-09-01,0.0,
m6_p_com,2020-08-01,2020-09-01,inf,
m6_p_cocm,2020-08-01,2020-09-01,inf,
m6_p_cocc,2020-08-01,2020-09-01,0.0,
m6_p_coc,2020-08-01,2020-09-01,0.0,
m6_p_cnom,2020-08-01,2020-09-01,inf,
m6_p_cnoc,2020-08-01,2020-09-01,0.0,
m6_p_clm,2020-08-01,2020-09-01,inf,
m6_p_clc,2020-08-01,2020-09-01,0.0,
m6_p_cissc,2020-08-01,2020-09-01,inf,
m6_p_cisf,2020-08-01,2020-09-01,inf,
m6_p_cisbs,2020-08-01,2020-09-01,inf,
m6_p_ccrm,2020-08-01,2020-09-01,inf,
m6_p_ccrc,2020-08-01,2020-09-01,0.0,
m6_p_ccm,2020-08-01,2020-09-01,inf,
m6_p_ccc,2020-08-01,2020-09-01,0.0,
m6_i_dsim,2020-08-01,2020-09-01,inf,
m6_i_dsic,2020-08-01,2020-09-01,0.0,
m6_i_dim,2020-08-01,2020-09-01,inf,
m6_i_dic,2020-08-01,2020-09-01,0.0,
m6_i_crm,2020-08-01,2020-09-01,inf,
m6_i_crc,2020-08-01,2020-09-01,0.0,
m6_i_bm,2020-08-01,2020-09-01,inf,
m6_c_dc,2020-08-01,2020-09-01,0.0,
m6_c_dbn,2020-08-01,2020-09-01,0.0,
m6_c_db,2020-08-01,2020-09-01,inf,
m6_c_ctc,2020-08-01,2020-09-01,inf,
m6_c_cc,2020-08-01,2020-09-01,0.0,
m6_c_cbn,2020-08-01,2020-09-01,0.0,
m3_p_dom,2020-08-01,2020-09-01,inf,
m3_p_docm,2020-08-01,2020-09-01,inf,
m3_p_docc,2020-08-01,2020-09-01,0.0,
m3_p_doc,2020-08-01,2020-09-01,0.0,
m3_p_dnom,2020-08-01,2020-09-01,inf,
m3_p_dnoc,2020-08-01,2020-09-01,0.0,
m3_p_dlrm,2020-08-01,2020-09-01,inf,
m3_p_dlrc,2020-08-01,2020-09-01,0.0,
m3_p_dim,2020-08-01,2020-09-01,inf,
m3_p_dic,2020-08-01,2020-09-01,0.0,
m3_p_dcrm,2020-08-01,2020-09-01,inf,
m3_p_dcrc,2020-08-01,2020-09-01,0.0,
m3_p_dcm,2020-08-01,2020-09-01,inf,
m3_p_dcc,2020-08-01,2020-09-01,0.0,
m3_p_com,2020-08-01,2020-09-01,inf,
m3_p_cocm,2020-08-01,2020-09-01,inf,
m3_p_cocc,2020-08-01,2020-09-01,0.0,
m3_p_coc,2020-08-01,2020-09-01,0.0,
m3_p_cnom,2020-08-01,2020-09-01,inf,
m3_p_cnoc,2020-08-01,2020-09-01,0.0,
m3_p_clm,2020-08-01,2020-09-01,inf,
m3_p_clc,2020-08-01,2020-09-01,0.0,
m3_p_cissc,2020-08-01,2020-09-01,inf,
m3_p_cisf,2020-08-01,2020-09-01,inf,
m3_p_cisbs,2020-08-01,2020-09-01,inf,
m3_p_ccrm,2020-08-01,2020-09-01,inf,
m3_p_ccrc,2020-08-01,2020-09-01,0.0,
m3_p_ccm,2020-08-01,2020-09-01,inf,
m3_p_ccc,2020-08-01,2020-09-01,0.0,
m3_i_dsim,2020-08-01,2020-09-01,inf,
m3_i_dsic,2020-08-01,2020-09-01,0.0,
m3_i_dim,2020-08-01,2020-09-01,inf,
m3_i_dic,2020-08-01,2020-09-01,0.0,
m3_i_crm,2020-08-01,2020-09-01,inf,
m3_i_crc,2020-08-01,2020-09-01,0.0,
m3_i_bm,2020-08-01,2020-09-01,inf,
m3_c_dc,2020-08-01,2020-09-01,0.0,
m3_c_dbn,2020-08-01,2020-09-01,0.0,
m3_c_db,2020-08-01,2020-09-01,inf,
m3_c_ctc,2020-08-01,2020-09-01,inf,
m3_c_cc,2020-08-01,2020-09-01,0.0,
m3_c_cbn,2020-08-01,2020-09-01,0.0,
m1_p_dom,2020-08-01,2020-09-01,inf,
m1_p_docm,2020-08-01,2020-09-01,inf,
m1_p_docc,2020-08-01,2020-09-01,0.0,
m1_p_doc,2020-08-01,2020-09-01,0.0,
m1_p_dnom,2020-08-01,2020-09-01,inf,
m1_p_dnoc,2020-08-01,2020-09-01,0.0,
m1_p_dlrm,2020-08-01,2020-09-01,inf,
m1_p_dlrc,2020-08-01,2020-09-01,0.0,
m1_p_dim,2020-08-01,2020-09-01,inf,
m1_p_dic,2020-08-01,2020-09-01,0.0,
m1_p_dcrm,2020-08-01,2020-09-01,inf,
m1_p_dcrc,2020-08-01,2020-09-01,0.0,
m1_p_dcm,2020-08-01,2020-09-01,inf,
m1_p_dcc,2020-08-01,2020-09-01,0.0,
m1_p_com,2020-08-01,2020-09-01,inf,
m1_p_cocm,2020-08-01,2020-09-01,inf,
m1_p_cocc,2020-08-01,2020-09-01,0.0,
m1_p_coc,2020-08-01,2020-09-01,0.0,
m1_p_cnom,2020-08-01,2020-09-01,inf,
m1_p_cnoc,2020-08-01,2020-09-01,0.0,
m1_p_clm,2020-08-01,2020-09-01,inf,
m1_p_clc,2020-08-01,2020-09-01,0.0,
m1_p_cissc,2020-08-01,2020-09-01,inf,
m1_p_cisf,2020-08-01,2020-09-01,inf,
m1_p_cisbs,2020-08-01,2020-09-01,inf,
m1_p_ccrm,2020-08-01,2020-09-01,inf,
m1_p_ccrc,2020-08-01,2020-09-01,0.0,
m1_p_ccm,2020-08-01,2020-09-01,inf,
m1_p_ccc,2020-08-01,2020-09-01,0.0,
m1_i_dsim,2020-08-01,2020-09-01,inf,
m1_i_dsic,2020-08-01,2020-09-01,0.0,
m1_i_dim,2020-08-01,2020-09-01,inf,
m1_i_dic,2020-08-01,2020-09-01,0.0,
m1_i_crm,2020-08-01,2020-09-01,inf,
m1_i_crc,2020-08-01,2020-09-01,0.0,
m1_i_bm,2020-08-01,2020-09-01,inf,
m1_c_dc,2020-08-01,2020-09-01,0.0,
m1_c_dbn,2020-08-01,2020-09-01,0.0,
m1_c_db,2020-08-01,2020-09-01,inf,
m1_c_ctc,2020-08-01,2020-09-01,inf,
m1_c_cc,2020-08-01,2020-09-01,0.0,
m1_c_cbn,2020-08-01,2020-09-01,0.0,
m12_p_dom,2020-08-01,2020-09-01,inf,
m12_p_docm,2020-08-01,2020-09-01,inf,
m12_p_docc,2020-08-01,2020-09-01,0.0,
m12_p_doc,2020-08-01,2020-09-01,0.0,
m12_p_dnom,2020-08-01,2020-09-01,inf,
m12_p_dnoc,2020-08-01,2020-09-01,0.0,
m12_p_dlrm,2020-08-01,2020-09-01,inf,
m12_p_dlrc,2020-08-01,2020-09-01,0.0,
m12_p_dim,2020-08-01,2020-09-01,inf,
m12_p_dic,2020-08-01,2020-09-01,0.0,
m12_p_dcrm,2020-08-01,2020-09-01,inf,
m12_p_dcrc,2020-08-01,2020-09-01,0.0,
m12_p_dcm,2020-08-01,2020-09-01,inf,
m12_p_dcc,2020-08-01,2020-09-01,0.0,
m12_p_com,2020-08-01,2020-09-01,inf,
m12_p_cocm,2020-08-01,2020-09-01,inf,
m12_p_cocc,2020-08-01,2020-09-01,0.0,
m12_p_coc,2020-08-01,2020-09-01,0.0,
m12_p_cnom,2020-08-01,2020-09-01,inf,
m12_p_cnoc,2020-08-01,2020-09-01,0.0,
m12_p_clm,2020-08-01,2020-09-01,inf,
m12_p_clc,2020-08-01,2020-09-01,0.0,
m12_p_cissc,2020-08-01,2020-09-01,inf,
m12_p_cisf,2020-08-01,2020-09-01,inf,
m12_p_cisbs,2020-08-01,2020-09-01,inf,
m12_p_ccrm,2020-08-01,2020-09-01,inf,
m12_p_ccrc,2020-08-01,2020-09-01,0.0,
m12_p_ccm,2020-08-01,2020-09-01,inf,
m12_p_ccc,2020-08-01,2020-09-01,0.0,
m12_i_dsim,2020-08-01,2020-09-01,inf,
m12_i_dsic,2020-08-01,2020-09-01,0.0,
m12_i_dim,2020-08-01,2020-09-01,inf,
m12_i_dic,2020-08-01,2020-09-01,0.0,
m12_i_crm,2020-08-01,2020-09-01,inf,
m12_i_crc,2020-08-01,2020-09-01,0.0,
m12_i_bm,2020-08-01,2020-09-01,inf,
m12_c_dc,2020-08-01,2020-09-01,0.0,
m12_c_dbn,2020-08-01,2020-09-01,0.0,
m12_c_db,2020-08-01,2020-09-01,inf,
m12_c_ctc,2020-08-01,2020-09-01,inf,
m12_c_cc,2020-08-01,2020-09-01,0.0,
m12_c_cbn,2020-08-01,2020-09-01,0.0,
h_c_dc,2020-08-01,2020-09-01,0.0,
h_c_dbn,2020-08-01,2020-09-01,0.0,
h_c_cc,2020-08-01,2020-09-01,0.0,
h_c_cbn,2020-08-01,2020-09-01,0.0,
h_c_bc,2020-08-01,2020-09-01,0.0,
